68.000,2.0000,0.000000,0.0
67.991,2.0068,0.002273,0.1
67.982,2.0136,0.004553,0.2
67.973,2.0204,0.006841,0.3
67.964,2.0273,0.009137,0.4
67.954,2.0342,0.011441,0.5
67.945,2.0411,0.013753,0.6
67.936,2.0480,0.016072,0.7
67.927,2.0550,0.018399,0.8
67.917,2.0619,0.020735,0.9
67.908,2.0689,0.023078,1.0
67.899,2.0759,0.025429,1.1
67.889,2.0830,0.027788,1.2
67.880,2.0900,0.030155,1.3
67.870,2.0971,0.032530,1.4
67.861,2.1042,0.034913,1.5
67.851,2.1114,0.037304,1.6
67.842,2.1185,0.039703,1.7
67.832,2.1257,0.042111,1.8
67.823,2.1329,0.044526,1.9
67.813,2.1401,0.046950,2.0
67.803,2.1473,0.049382,2.1
67.794,2.1546,0.051822,2.2
67.784,2.1619,0.054271,2.3
67.774,2.1692,0.056727,2.4
67.764,2.1766,0.059192,2.5
67.754,2.1839,0.061666,2.6
67.745,2.1913,0.064147,2.7
67.735,2.1987,0.066638,2.8
67.725,2.2061,0.069136,2.9
67.715,2.2136,0.071643,3.0
67.705,2.2211,0.074158,3.1
67.695,2.2286,0.076682,3.2
67.685,2.2361,0.079215,3.3
67.675,2.2436,0.081756,3.4
67.664,2.2512,0.084305,3.5
67.654,2.2588,0.086864,3.6
67.644,2.2664,0.089430,3.7
67.634,2.2741,0.092006,3.8
67.624,2.2817,0.094590,3.9
67.613,2.2894,0.097183,4.0
67.603,2.2972,0.099785,4.1
67.593,2.3049,0.102395,4.2
67.582,2.3127,0.105014,4.3
67.572,2.3205,0.107642,4.4
67.561,2.3283,0.110279,4.5
67.551,2.3361,0.112925,4.6
67.540,2.3440,0.115580,4.7
67.530,2.3519,0.118243,4.8
67.519,2.3598,0.120916,4.9
67.509,2.3677,0.123597,5.0
67.498,2.3757,0.126288,5.1
67.487,2.3837,0.128988,5.2
67.477,2.3917,0.131696,5.3
67.466,2.3997,0.134414,5.4
67.455,2.4078,0.137141,5.5
67.444,2.4159,0.139877,5.6
67.433,2.4240,0.142623,5.7
